,year,month,day,Gcc,SW_IN_ERA,TA_ERA,TA_ERA_DAY,TA_ERA_NIGHT
1197,2020.0,4.0,12.0,0.3286899924278259,243.21824645996094,2.713904619216919,10.062230110168457,-2.9702999591827393
1198,2020.0,4.0,13.0,0.3297100067138672,173.55068969726562,9.784283638000488,13.853119850158691,5.220200061798096
1199,2020.0,4.0,14.0,0.3290500044822693,133.61785888671875,9.703841209411621,15.159760475158691,2.6965599060058594
1200,2020.0,4.0,15.0,0.328000009059906,249.81265258789062,5.682073593139648,11.88405990600586,1.8284300565719604
1201,2020.0,4.0,16.0,0.3280799984931946,279.7257995605469,2.6105117797851562,8.841580390930176,-1.4771699905395508
1202,2020.0,4.0,17.0,0.328000009059906,250.71299743652344,1.1799421310424805,6.585450172424316,-2.730870008468628
1203,2020.0,4.0,18.0,0.3305499851703644,162.14181518554688,2.8457932472229004,7.793600082397461,0.24639999866485596
1204,2020.0,4.0,19.0,0.32839998602867126,214.9982452392578,1.7017016410827637,10.481100082397461,-3.5536999702453613
1205,2020.0,4.0,20.0,0.328000009059906,240.04820251464844,7.801079750061035,13.559329986572266,3.272860050201416
1206,2020.0,4.0,21.0,0.32951998710632324,189.51556396484375,4.258764743804932,11.178199768066406,-1.6984599828720093
1207,2020.0,4.0,22.0,0.3278200030326843,138.2033233642578,2.7099766731262207,10.659420013427734,-1.7549400329589844
1208,2020.0,4.0,23.0,0.3285500109195709,285.9022521972656,0.9319712519645691,7.212039947509766,-4.478759765625
1209,2020.0,4.0,24.0,0.32846999168395996,238.9708709716797,5.7086358070373535,10.815030097961426,2.0829501152038574
1210,2020.0,4.0,25.0,0.3287599980831146,204.4794921875,6.187986850738525,15.709600448608398,0.2642799913883209
1211,2020.0,4.0,26.0,0.32989001274108887,222.39031982421875,9.541170120239258,17.909120559692383,3.434230089187622
1212,2020.0,4.0,27.0,0.3261699974536896,119.16254425048828,3.8229804039001465,9.50687026977539,1.2829300165176392
1213,2020.0,4.0,28.0,0.3288399875164032,155.69979858398438,3.58127760887146,9.392640113830566,1.5246000289916992
1214,2020.0,4.0,29.0,0.3301999866962433,282.7705078125,7.125479698181152,13.423999786376953,1.412019968032837
1215,2020.0,4.0,30.0,0.33035001158714294,168.68426513671875,7.728677749633789,14.021730422973633,4.6402997970581055
1216,2020.0,5.0,1.0,0.33066999912261963,79.9203872680664,9.813464164733887,13.587770462036133,7.5765700340271
1217,2020.0,5.0,2.0,0.32927000522613525,206.77210998535156,11.18040943145752,15.881600379943848,4.990449905395508
1218,2020.0,5.0,3.0,0.3299799859523773,236.70755004882812,12.600318908691406,19.107500076293945,7.597169876098633
1219,2020.0,5.0,4.0,0.33114001154899597,323.7884826660156,15.386199951171875,22.7479190826416,9.292200088500977
1220,2020.0,5.0,5.0,0.32905998826026917,281.10052490234375,8.660745620727539,17.343929290771484,3.4523301124572754
1221,2020.0,5.0,6.0,0.3299899995326996,315.63006591796875,6.985208034515381,13.345829963684082,0.29429998993873596
1222,2020.0,5.0,7.0,0.32903000712394714,293.97296142578125,8.86735725402832,15.017669677734375,4.014770030975342
1223,2020.0,5.0,8.0,0.3285300135612488,277.4800109863281,9.148441314697266,15.213319778442383,3.559659957885742
1224,2020.0,5.0,9.0,0.3285999894142151,160.51429748535156,4.03786563873291,9.807250022888184,0.34738001227378845
1225,2020.0,5.0,10.0,0.32954999804496765,288.72796630859375,2.3567020893096924,8.484339714050293,-0.6301000118255615
1226,2020.0,5.0,11.0,0.3292199969291687,278.4921569824219,8.436984062194824,14.573269844055176,3.222170114517212
1227,2020.0,5.0,12.0,0.32780998945236206,206.8548126220703,7.363091468811035,13.034119606018066,2.288059949874878
1228,2020.0,5.0,13.0,0.3276599943637848,334.1291198730469,5.475047588348389,11.063139915466309,-0.3781700134277344
1229,2020.0,5.0,14.0,0.3279300034046173,343.8979187011719,7.816051959991455,15.738679885864258,0.8688399791717529
1230,2020.0,5.0,15.0,0.33274000883102417,301.436279296875,13.607410430908203,22.121999740600586,9.047599792480469
1231,2020.0,5.0,16.0,0.3355199992656708,303.5281066894531,17.757875442504883,24.429349899291992,10.818099975585938
1232,2020.0,5.0,17.0,0.34038999676704407,250.48687744140625,14.332176208496094,20.832639694213867,9.709500312805176
1233,2020.0,5.0,18.0,0.34860000014305115,156.5884246826172,14.177742004394531,17.965879440307617,10.070039749145508
1234,2020.0,5.0,19.0,0.3455600142478943,253.08135986328125,11.956823348999023,18.632080078125,6.200870037078857
1235,2020.0,5.0,20.0,0.3490000069141388,356.3668518066406,10.39733600616455,16.786800384521484,3.6118199825286865
1236,2020.0,5.0,21.0,0.3560900092124939,354.56182861328125,11.579146385192871,19.683399200439453,4.032649993896484
1237,2020.0,5.0,22.0,0.3692399859428406,354.14874267578125,15.401793479919434,22.30405044555664,8.367340087890625
1238,2020.0,5.0,23.0,0.3921799957752228,292.5176696777344,18.995525360107422,24.428829193115234,14.657500267028809
1239,2020.0,5.0,24.0,0.385919988155365,327.6624450683594,10.60429859161377,18.77532958984375,4.755129814147949
1240,2020.0,5.0,25.0,0.40077000856399536,292.3207092285156,11.084149360656738,19.46540069580078,5.07390022277832
